	TrackID: 	01
	ArbritaryUnit	Time	Deformation	Intensity	IntensitySec	Distance-Deformation
	1590	1	0.004	322.157	322.157	802.58
	1590	2	0.005	206.031	206.031	820.197
	1591	1	0.004	320.239	320.239	804.385
	1591	2	0.005	201.843	201.843	821.373
	1592	1	0.004	306.824	306.824	805.336
	1592	2	0.005	197.453	197.453	822.556
	1593	1	0.004	293.667	293.667	806.295
	1593	2	0.005	193.069	193.069	823.748
	1594	1	0.004	280.981	280.981	807.263
	1594	2	0.005	188.516	188.516	824.948
	1595	1	0.004	280.818	280.818	809.078
	1595	2	0.005	184.126	184.126	826.156
	1596	1	0.004	269.365	269.365	810.057
	1596	2	0.005	179.805	179.805	827.371
	1597	1	0.004	270.245	270.245	811.876
	1597	2	0.005	178.44	178.44	826.707
	1598	1	0.004	260.377	260.377	812.867
	1598	2	0.005	175.44	175.44	827.937
	1599	1	0.004	251.786	251.786	813.866
	1599	2	0.005	173.314	173.314	829.174
	1600	1	0.004	244.528	244.528	814.875
	1600	2	0.005	175.623	175.623	828.526
	1601	1	0.004	238.736	238.736	815.891
	1601	2	0.005	175.277	175.277	829.776
	1602	1	0.004	234.151	234.151	816.917
	1602	2	0.005	175.453	175.453	831.035
	1603	1	0.004	230.396	230.396	817.951
	1603	2	0.005	175.874	175.874	832.301
	1604	1	0.004	227.138	227.138	818.993
	1604	2	0.005	180.484	180.484	831.674
	1605	1	0.004	224.138	224.138	820.044
	1605	2	0.005	180.277	180.277	832.954
	1606	1	0.004	220.937	220.937	821.103
	1606	2	0.005	179.478	179.478	834.241
	1607	1	0.004	223.195	223.195	822.945
	1607	2	0.005	177.943	177.943	835.536
	1608	1	0.004	219.962	219.962	824.015
	1608	2	0.005	180.629	180.629	834.931
	1609	1	0.004	216.868	216.868	825.094
	1609	2	0.005	183.132	183.132	834.331
	1610	1	0.004	211.572	211.572	824.33
	1610	2	0.005	185.428	185.428	833.735
	1611	1	0.004	206.774	206.774	823.571
	1611	2	0.005	187.516	187.516	833.143
	1612	1	0.004	202.403	202.403	822.816
	1612	2	0.005	189.189	189.189	832.555
	1613	1	0.004	198.585	198.585	822.065
	1613	2	0.005	190.497	190.497	831.972
	1614	1	0.004	195.314	195.314	821.319
	1614	2	0.005	191.39	191.39	831.394
	1615	1	0.004	192.516	192.516	820.576
	1615	2	0.005	192.025	192.025	830.82
	1616	1	0.004	190.296	190.296	819.838
	1616	2	0.005	192.258	192.258	830.25
	1617	1	0.004	188.604	188.604	819.104
	1617	2	0.006	192.327	192.327	829.685
	1618	1	0.004	187.447	187.447	818.374
	1618	2	0.006	192.138	192.138	829.124
	1619	1	0.004	186.836	186.836	817.649
	1619	2	0.006	191.849	191.849	828.567
	1620	1	0.004	186.748	186.748	816.927
	1620	2	0.006	191.541	191.541	828.015
	1621	1	0.004	187.044	187.044	816.211
	1621	2	0.006	187.799	187.799	829.392
	1622	1	0.004	187.597	187.597	815.498
	1622	2	0.006	184.83	184.83	831.317
	1623	1	0.004	188.403	188.403	814.789
	1623	2	0.006	182.516	182.516	833.242
	1624	1	0.004	189.516	189.516	814.085
	1624	2	0.006	180.95	180.95	835.168
	1625	1	0.004	190.843	190.843	813.385
	1625	2	0.006	180.025	180.025	837.093
	1626	1	0.004	192.396	192.396	812.69
	1626	2	0.006	179.648	179.648	839.02
	1627	1	0.005	192.887	192.887	813.876
	1627	2	0.006	179.73	179.73	840.946
	1628	1	0.005	192.358	192.358	815.755
	1628	2	0.006	180.44	180.44	842.873
	1629	1	0.005	192.553	192.553	817.634
	1629	2	0.006	179.887	179.887	844.268
	1630	1	0.005	193.484	193.484	819.513
	1630	2	0.006	178.774	178.774	845.671
	1631	1	0.005	195.082	195.082	821.394
	1631	2	0.006	175.673	175.673	845.149
	1632	1	0.005	197.151	197.151	823.274
	1632	2	0.006	173.138	173.138	846.564
	1633	1	0.005	199.698	199.698	825.156
	1633	2	0.006	170.283	170.283	847.986
	1634	1	0.005	202.44	202.44	827.037
	1634	2	0.006	167.132	167.132	849.416
	1635	1	0.005	205.119	205.119	828.92
	1635	2	0.006	161.931	161.931	848.915
	1636	1	0.005	207.748	207.748	830.803
	1636	2	0.006	159.195	159.195	850.357
	1637	1	0.005	210.013	210.013	832.686
	1637	2	0.006	154.56	154.56	849.866
	1638	1	0.005	211.648	211.648	834.57
	1638	2	0.006	153.585	153.585	851.32
	1639	1	0.005	212.484	212.484	836.455
	1639	2	0.006	154.195	154.195	852.781
	1640	1	0.005	212.314	212.314	838.34
	1640	2	0.006	151.465	151.465	852.306
	1641	1	0.005	211.346	211.346	840.226
	1641	2	0.006	154.063	154.063	853.78
	1642	1	0.005	209.579	209.579	842.112
	1642	2	0.006	152.459	152.459	853.314
	1643	1	0.005	206.421	206.421	843.338
	1643	2	0.006	156.239	156.239	854.8
	1644	1	0.005	203.201	203.201	844.571
	1644	2	0.006	155.314	155.314	854.345
	1645	1	0.005	203.34	203.34	843.92
	1645	2	0.006	154.717	154.717	853.894
	1646	1	0.005	200.987	200.987	845.167
	1646	2	0.006	154.371	154.371	853.447
	1647	1	0.005	199.629	199.629	846.422
	1647	2	0.006	154.289	154.289	853.005
	1648	1	0.005	199.258	199.258	847.684
	1648	2	0.006	154.358	154.358	852.568
	1649	1	0.005	201.635	201.635	847.054
	1649	2	0.006	154.56	154.56	852.134
	1650	1	0.005	202.182	202.182	848.33
	1650	2	0.006	154.855	154.855	851.706
	1651	1	0.005	202.566	202.566	849.613
	1651	2	0.006	155.107	155.107	851.281
	1652	1	0.005	202.132	202.132	850.903
	1652	2	0.006	155.226	155.226	850.862
	1653	1	0.005	204.308	204.308	850.294
	1653	2	0.006	155.132	155.132	850.447
	1654	1	0.005	202.616	202.616	851.598
	1654	2	0.006	154.616	154.616	850.036
	1655	1	0.005	204.264	204.264	850.999
	1655	2	0.006	153.811	153.811	849.63
	1656	1	0.005	201.497	201.497	852.316
	1656	2	0.006	152.509	152.509	849.228
	1657	1	0.005	203.044	203.044	851.727
	1657	2	0.006	150.723	150.723	848.831
	1658	1	0.005	200.113	200.113	853.056
	1658	2	0.006	148.66	148.66	848.438
	1659	1	0.005	197.528	197.528	854.393
	1659	2	0.006	146.434	146.434	848.05
	1660	1	0.005	199.044	199.044	853.82
	1660	2	0.006	144.34	144.34	847.667
	1661	1	0.005	200.629	200.629	853.251
	1661	2	0.006	142.679	142.679	847.288
	1662	1	0.005	202.208	202.208	852.687
	1662	2	0.006	141.597	141.597	846.913
	1663	1	0.005	203.679	203.679	852.126
	1663	2	0.006	141.208	141.208	846.543
	1664	1	0.005	201.491	201.491	853.493
	1664	2	0.006	141.566	141.566	846.178
	1665	1	0.005	202.522	202.522	852.942
	1665	2	0.006	142.635	142.635	845.817
	1666	1	0.006	203.195	203.195	852.396
	1666	2	0.006	144.277	144.277	845.461
	1667	1	0.006	201.107	201.107	853.781
	1667	2	0.006	146.333	146.333	845.109
	1668	1	0.006	201.006	201.006	853.245
	1668	2	0.006	146.912	146.912	846.732
	1669	1	0.006	198.774	198.774	854.642
	1669	2	0.006	149.478	149.478	846.391
	1670	1	0.006	197.981	197.981	854.116
	1670	2	0.006	150.535	150.535	848.026
	1671	1	0.006	195.22	195.22	855.526
	1671	2	0.006	153.157	153.157	847.694
	1672	1	0.006	193.717	193.717	855.01
	1672	2	0.006	155.629	155.629	847.367
	1673	1	0.006	189.792	189.792	856.432
	1673	2	0.006	157.868	157.868	847.044
	1674	1	0.006	187.774	187.774	855.926
	1674	2	0.006	157.465	157.465	848.702
	1675	1	0.006	182.95	182.95	857.36
	1675	2	0.006	158.623	158.623	848.389
	1676	1	0.006	181.365	181.365	856.864
	1676	2	0.006	159.138	159.138	848.081
	1677	1	0.006	176.516	176.516	858.311
	1677	2	0.006	158.912	158.912	847.778
	1678	1	0.006	176.145	176.145	857.825
	1678	2	0.006	155.057	155.057	849.457
	1679	1	0.006	176.698	176.698	857.342
	1679	2	0.006	152.994	152.994	849.164
	1680	1	0.006	173.289	173.289	858.807
	1680	2	0.006	150.352	150.352	848.875
	1681	1	0.006	175.044	175.044	858.335
	1681	2	0.006	144.648	144.648	850.571
	1682	1	0.006	172.415	172.415	859.812
	1682	2	0.006	141.34	141.34	850.292
	1683	1	0.006	174.925	174.925	859.35
	1683	2	0.006	138.088	138.088	850.017
	1684	1	0.006	172.522	172.522	860.839
	1684	2	0.006	135.126	135.126	849.748
	1685	1	0.006	175.258	175.258	860.387
	1685	2	0.006	131.528	131.528	851.465
	1686	1	0.006	178.145	178.145	859.939
	1686	2	0.006	129.836	129.836	851.206
	1687	1	0.006	176.17	176.17	861.446
	1687	2	0.006	128.723	128.723	852.934
	1688	1	0.006	179.465	179.465	861.007
	1688	2	0.006	129.484	129.484	854.918
	1689	1	0.006	182.975	182.975	860.574
	1689	2	0.006	130.918	130.918	856.902
	1690	1	0.006	186.547	186.547	860.144
	1690	2	0.006	132.818	132.818	858.887
	1691	1	0.006	190.277	190.277	859.719
	1691	2	0.006	135.113	135.113	860.871
	1692	1	0.006	193.887	193.887	859.298
	1692	2	0.006	137.591	137.591	862.855
	1693	1	0.006	197.333	197.333	858.882
	1693	2	0.006	140.289	140.289	864.84
	1694	1	0.006	200.365	200.365	858.471
	1694	2	0.006	142.836	142.836	866.824
	1695	1	0.006	197.352	197.352	860.022
	1695	2	0.006	145.113	145.113	868.809
	1696	1	0.006	193.767	193.767	861.58
	1696	2	0.006	147	147	870.793
	1697	1	0.006	189.61	189.61	863.145
	1697	2	0.006	148.604	148.604	872.778
	1698	1	0.006	184.736	184.736	864.715
	1698	2	0.006	150.031	150.031	874.763
	1699	1	0.006	179.195	179.195	866.293
	1699	2	0.006	152.516	152.516	874.519
	1700	1	0.006	172.899	172.899	867.876
	1700	2	0.006	154.761	154.761	874.28
	1701	1	0.006	166.138	166.138	869.466
	1701	2	0.006	156.855	156.855	874.045
	1702	1	0.006	159.195	159.195	871.062
	1702	2	0.006	159.013	159.013	873.815
	1703	1	0.006	152.415	152.415	872.665
	1703	2	0.006	162.151	162.151	875.577
	1704	1	0.006	150.78	150.78	872.305
	1704	2	0.006	164.371	164.371	875.356
	1705	1	0.006	149.019	149.019	871.95
	1705	2	0.006	166.673	166.673	875.14
	1706	1	0.006	142.83	142.83	873.57
	1706	2	0.006	169.057	169.057	874.928
	1707	1	0.006	141.126	141.126	873.224
	1707	2	0.006	171.377	171.377	874.721
	1708	1	0.006	139.604	139.604	872.884
	1708	2	0.006	173.805	173.805	876.508
	1709	1	0.006	138.239	138.239	872.547
	1709	2	0.006	175.34	175.34	876.311
	1710	1	0.006	137.075	137.075	872.215
	1710	2	0.006	176.491	176.491	876.118
	1711	1	0.006	136.258	136.258	871.888
	1711	2	0.006	177.22	177.22	875.929
	1712	1	0.006	135.881	135.881	871.565
	1712	2	0.006	177.667	177.667	875.745
	1713	1	0.006	135.987	135.987	871.247
	1713	2	0.006	177.881	177.881	875.566
	1714	1	0.006	136.56	136.56	870.933
	1714	2	0.005	178.057	178.057	875.391
	1715	1	0.006	137.428	137.428	870.623
	1715	2	0.005	178.516	178.516	875.22
	1716	1	0.006	138.541	138.541	870.318
	1716	2	0.005	179.308	179.308	875.054
	1717	1	0.006	139.742	139.742	870.018
	1717	2	0.005	180.491	180.491	874.893
	1718	1	0.006	140.836	140.836	869.722
	1718	2	0.005	182.069	182.069	874.736
	1719	1	0.006	141.792	141.792	869.43
	1719	2	0.005	183.937	183.937	874.584
	1720	1	0.006	142.396	142.396	869.143
	1720	2	0.005	186.05	186.05	874.436
	1721	1	0.006	142.843	142.843	868.861
	1721	2	0.005	188.239	188.239	874.293
	1722	1	0.006	143.05	143.05	868.583
	1722	2	0.005	190.258	190.258	874.154
	1723	1	0.006	143.075	143.075	868.309
	1723	2	0.005	192.145	192.145	874.02
	1724	1	0.006	143.094	143.094	868.04
	1724	2	0.005	193.673	193.673	873.89
	1725	1	0.006	143.119	143.119	867.776
	1725	2	0.005	194.824	194.824	873.765
	1726	1	0.006	143.245	143.245	867.516
	1726	2	0.005	195.522	195.522	873.645
	1727	1	0.006	143.56	143.56	867.261
	1727	2	0.005	195.83	195.83	873.529
	1728	1	0.006	144.157	144.157	867.01
	1728	2	0.005	195.528	195.528	873.418
	1729	1	0.006	144.981	144.981	866.764
	1729	2	0.005	190.415	190.415	875.308
	1730	1	0.006	146.138	146.138	866.522
	1730	2	0.005	185.698	185.698	877.306
	1731	1	0.006	147.541	147.541	866.285
	1731	2	0.005	180.792	180.792	879.303
	1732	1	0.006	149.302	149.302	866.052
	1732	2	0.005	175.811	175.811	881.3
	1733	1	0.006	151.484	151.484	865.824
	1733	2	0.005	170.874	170.874	883.298
	1734	1	0.005	154.226	154.226	865.601
	1734	2	0.005	169.233	169.233	883.197
	1735	1	0.005	158.881	158.881	867.37
	1735	2	0.005	167.132	167.132	883.1
	1736	1	0.005	163.113	163.113	867.156
	1736	2	0.005	164.541	164.541	883.008
	1737	1	0.005	169.308	169.308	868.936
	1737	2	0.005	161.421	161.421	882.921
	1738	1	0.005	175.277	175.277	868.732
	1738	2	0.005	157.805	157.805	882.838
	1739	1	0.005	181.906	181.906	868.532
	1739	2	0.005	153.742	153.742	882.76
	1740	1	0.005	188.78	188.78	868.337
	1740	2	0.005	149.384	149.384	882.686
	1741	1	0.005	195.654	195.654	868.146
	1741	2	0.005	144.818	144.818	882.616
	1742	1	0.005	202.031	202.031	867.96
	1742	2	0.005	140.239	140.239	882.552
	1743	1	0.005	207.566	207.566	867.779
	1743	2	0.005	135.969	135.969	882.491
	1744	1	0.005	212.119	212.119	867.602
	1744	2	0.005	132.138	132.138	882.435
	1745	1	0.005	215.377	215.377	867.43
	1745	2	0.005	126.849	126.849	884.384
	1746	1	0.005	217.176	217.176	867.262
	1746	2	0.005	124.736	124.736	884.337
	1747	1	0.005	217.283	217.283	867.099
	1747	2	0.005	123.245	123.245	884.295
	1748	1	0.005	215.151	215.151	868.934
	1748	2	0.005	122.509	122.509	884.257
	1749	1	0.005	214.107	214.107	870.928
	1749	2	0.005	122.484	122.484	884.224
	1750	1	0.005	212.912	212.912	872.922
	1750	2	0.005	123.082	123.082	884.196
	1751	1	0.005	211.377	211.377	874.916
	1751	2	0.005	124.132	124.132	884.172
	1752	1	0.005	209.447	209.447	876.91
	1752	2	0.005	125.635	125.635	884.152
	1753	1	0.005	207.057	207.057	878.904
	1753	2	0.005	127.497	127.497	884.138
	1754	1	0.005	204.208	204.208	880.898
	1754	2	0.005	129.642	129.642	884.127
	1755	1	0.005	200.704	200.704	882.892
	1755	2	0.005	132.157	132.157	884.121
	1756	1	0.005	196.579	196.579	884.886
	1756	2	0.005	135	135	884.12
	1757	1	0.005	192	192	886.88
	1757	2	0.005	138.057	138.057	884.123
	1758	1	0.005	187.107	187.107	888.874
	1758	2	0.005	141.258	141.258	884.131
	1759	1	0.005	182.038	182.038	890.869
	1759	2	0.005	144.34	144.34	884.143
	1760	1	0.005	177.025	177.025	892.863
	1760	2	0.004	147.17	147.17	884.16
	1761	1	0.005	172.346	172.346	894.857
	1761	2	0.004	149.541	149.541	884.181
	1762	1	0.005	168.447	168.447	894.708
	1762	2	0.004	151.314	151.314	884.207
	1763	1	0.005	164.063	164.063	894.563
	1763	2	0.004	152.327	152.327	884.237
	1764	1	0.005	159.358	159.358	894.423
	1764	2	0.004	152.629	152.629	884.272
	1765	1	0.005	154.472	154.472	894.287
	1765	2	0.004	152.208	152.208	884.311
	1766	1	0.005	149.736	149.736	894.156
	1766	2	0.004	151.138	151.138	884.355
	1767	1	0.005	141.61	141.61	896.025
	1767	2	0.004	149.522	149.522	884.403
	1768	1	0.005	138.006	138.006	895.903
	1768	2	0.004	147.616	147.616	884.456
	1769	1	0.005	132.748	132.748	897.781
	1769	2	0.004	145.384	145.384	884.514
	1770	1	0.005	131.459	131.459	897.668
	1770	2	0.004	143	143	884.576
	1771	1	0.005	132.252	132.252	897.456
	1771	2	0.004	137.597	137.597	884.713
	1772	1	0.005	134.434	134.434	897.356
	1772	2	0.004	134.642	134.642	884.789
	1773	1	0.005	137.698	137.698	897.261
	1773	2	0.004	131.421	131.421	884.869
	1774	1	0.005	141.918	141.918	897.17
	1774	2	0.004	127.226	127.226	882.955
	1775	1	0.005	146.931	146.931	897.083
	1775	2	0.004	126.962	126.962	880.957
	1776	1	0.005	152.591	152.591	897.002
	1776	2	0.004	127.126	127.126	878.959
	1777	1	0.005	158.428	158.428	896.924
	1777	2	0.004	123.415	123.415	877.051
	1778	1	0.005	164.245	164.245	896.851
	1778	2	0.004	124.031	124.031	875.053
	1779	1	0.005	169.836	169.836	896.783
	1779	2	0.004	124.698	124.698	873.055
	1780	1	0.005	173.579	173.579	898.717
	1780	2	0.004	120.893	120.893	871.152
	1781	1	0.005	177.742	177.742	898.658
	1781	2	0.004	121.66	121.66	869.154
	1782	1	0.005	181.006	181.006	898.603
	1782	2	0.004	122.428	122.428	867.157
	1783	1	0.005	183.289	183.289	898.552
	1783	2	0.004	123.22	123.22	865.159
	1784	1	0.005	184.44	184.44	898.506
	1784	2	0.004	123.881	123.881	863.162
	1785	1	0.005	184.497	184.497	898.464
	1785	2	0.004	124.34	124.34	861.164
	1786	1	0.005	183.226	183.226	898.427
	1786	2	0.004	124.547	124.547	859.167
	1787	1	0.005	180.755	180.755	898.394
	1787	2	0.004	124.428	124.428	857.169
	1788	1	0.005	177.119	177.119	898.366
	1788	2	0.004	123.868	123.868	855.171
	1789	1	0.004	172.377	172.377	898.342
	1789	2	0.004	123.031	123.031	853.174
	1790	1	0.004	166.686	166.686	898.323
	1790	2	0.004	122.101	122.101	851.176
	1791	1	0.004	160.314	160.314	898.307
	1791	2	0.004	121.088	121.088	849.179
	1792	1	0.004	153.415	153.415	898.297
	1792	2	0.004	120.258	120.258	847.181
	1793	1	0.004	146.289	146.289	898.291
	1793	2	0.004	119.792	119.792	845.184
	1794	1	0.004	139.044	139.044	898.289
	1794	2	0.004	119.843	119.843	843.186
	1795	1	0.004	131.981	131.981	898.292
	1795	2	0.004	120.447	120.447	841.189
	1796	1	0.004	125.176	125.176	898.299
	1796	2	0.004	121.484	121.484	839.191
	1797	1	0.004	125.327	125.327	896.299
	1797	2	0.004	122.849	122.849	837.194
	1798	1	0.004	125.956	125.956	894.299
	1798	2	0.004	124.321	124.321	835.197
	1799	1	0.004	127.094	127.094	892.299
	1799	2	0.004	125.673	125.673	833.199
	1800	1	0.004	128.679	128.679	890.299
	1800	2	0.004	126.572	126.572	831.202
	1801	1	0.004	130.849	130.849	888.299
	1801	2	0.004	126.937	126.937	829.204
	1802	1	0.004	133.478	133.478	886.299
	1802	2	0.004	126.686	126.686	827.207
	1803	1	0.004	136.704	136.704	884.299
	1803	2	0.004	125.868	125.868	825.21
	1804	1	0.004	132.447	132.447	882.311
	1804	2	0.004	124.503	124.503	823.212
	1805	1	0.004	128.434	128.434	880.328
	1805	2	0.004	122.748	122.748	821.215
	1806	1	0.004	120.918	120.918	880.349
	1806	2	0.004	120.855	120.855	819.218
	1807	1	0.004	116.925	116.925	878.375
	1807	2	0.004	118.899	118.899	817.22
	1808	1	0.004	112.692	112.692	876.405
	1808	2	0.004	116.975	116.975	815.223
	1809	1	0.004	108.302	108.302	874.44
	1809	2	0.004	115.17	115.17	813.226
	1810	1	0.004	101.107	101.107	874.48
	1810	2	0.004	113.528	113.528	811.228
	1811	1	0.004	103.692	103.692	872.48
	1811	2	0.004	112.05	112.05	809.231
	1812	1	0.004	99.119	99.119	870.525
	1812	2	0.004	110.899	110.899	807.234
	1813	1	0.004	94.943	94.943	868.574
	1813	2	0.004	109.553	109.553	805.345
	1814	1	0.004	98.019	98.019	866.575
	1814	2	0.004	109.208	109.208	805.457
	1815	1	0.004	101.421	101.421	864.576
	1815	2	0.004	109.031	109.031	805.575
	1816	1	0.004	98.887	98.887	862.63
	1816	2	0.004	108.843	108.843	805.698
	1817	1	0.004	102.95	102.95	860.631
	1817	2	0.004	108.616	108.616	805.825
	1818	1	0.004	107.126	107.126	858.632
	1818	2	0.004	108.277	108.277	805.958
	1819	1	0.004	111.264	111.264	856.633
	1819	2	0.004	107.881	107.881	806.095
	1820	1	0.004	115.302	115.302	854.633
	1820	2	0.004	107.484	107.484	806.238
	1821	1	0.004	119.019	119.019	852.634
	1821	2	0.004	108.679	108.679	804.391
	1822	1	0.004	122.289	122.289	850.635
	1822	2	0.004	108.478	108.478	804.543
	1823	1	0.004	125.182	125.182	848.636
	1823	2	0.004	108.195	108.195	804.701
	1824	1	0.004	127.654	127.654	846.637
	1824	2	0.004	107.855	107.855	804.863
	1825	1	0.004	129.597	129.597	844.637
	1825	2	0.004	110.566	110.566	803.038
	1826	1	0.004	131.17	131.17	842.638
	1826	2	0.004	109.881	109.881	803.211
	1827	1	0.004	132.352	132.352	840.639
	1827	2	0.004	109.019	109.019	803.389
	1828	1	0.004	133.082	133.082	838.64
	1828	2	0.004	112.214	112.214	801.58
	1829	1	0.004	133.516	133.516	836.641
	1829	2	0.004	111.075	111.075	801.768
	1830	1	0.004	133.673	133.673	834.642
	1830	2	0.004	109.969	109.969	801.961
	1831	1	0.004	133.384	133.384	832.642
	1831	2	0.004	108.994	108.994	802.159
	1832	1	0.004	132.786	132.786	830.643
	1832	2	0.004	108.239	108.239	802.362
	1833	1	0.004	131.786	131.786	828.644
	1833	2	0.004	107.541	107.541	802.57
	1834	1	0.004	130.358	130.358	826.645
	1834	2	0.004	106.918	106.918	802.783
	1835	1	0.004	128.572	128.572	824.646
	1835	2	0.004	106.239	106.239	803
	1836	1	0.004	126.472	126.472	822.647
	1836	2	0.004	105.22	105.22	803.223
	1837	1	0.004	124.107	124.107	820.648
	1837	2	0.004	103.673	103.673	803.45
	1838	1	0.004	121.56	121.56	818.648
	1838	2	0.004	101.572	101.572	803.683
	1839	1	0.004	119.119	119.119	816.649
	1839	2	0.004	98.755	98.755	803.92
	1840	1	0.004	116.874	116.874	814.65
	1840	2	0.004	95.22	95.22	804.163
	1841	1	0.004	114.981	114.981	812.651
	1841	2	0.004	91.201	91.201	804.41
	1842	1	0.004	112.962	112.962	810.714
	1842	2	0.004	91.824	91.824	802.678
	1843	1	0.004	112.862	112.862	810.782
	1843	2	0.004	87.566	87.566	802.936
	1844	1	0.004	113.157	113.157	810.854
	1844	2	0.004	83.44	83.44	803.198
	1845	1	0.004	113.78	113.78	810.931
	1845	2	0.004	79.591	79.591	803.466
	1846	1	0.004	114.648	114.648	811.013
	1846	2	0.004	76.314	76.314	803.738
	1847	1	0.004	115.597	115.597	811.1
	1847	2	0.004	73.585	73.585	804.015
	1848	1	0.004	116.522	116.522	811.192
	1848	2	0.004	78.164	78.164	802.317
	1849	1	0.004	117.321	117.321	811.288
	1849	2	0.004	76.73	76.73	802.605
	1850	1	0.004	118.031	118.031	811.39
	1850	2	0.004	75.774	75.774	802.897
	1851	1	0.004	118.465	118.465	811.497
	1851	2	0.004	75.283	75.283	803.195
	1852	1	0.004	118.541	118.541	811.608
	1852	2	0.004	75.101	75.101	803.497
	1853	1	0.004	118.403	118.403	811.725
	1853	2	0.004	75.289	75.289	803.804
	1854	1	0.004	117.918	117.918	811.846
	1854	2	0.004	75.862	75.862	804.116
	1855	1	0.004	117.025	117.025	811.972
	1855	2	0.004	76.704	76.704	804.433
	1856	1	0.004	115.623	115.623	812.104
	1856	2	0.004	77.761	77.761	804.755
	1857	1	0.004	113.667	113.667	812.24
	1857	2	0.004	79.057	79.057	805.081
	1858	1	0.004	111.126	111.126	812.381
	1858	2	0.004	80.516	80.516	805.412
	1859	1	0.004	107.969	107.969	812.526
	1859	2	0.004	81.95	81.95	805.748
	1860	1	0.004	104.094	104.094	812.677
	1860	2	0.004	83.39	83.39	806.089
	1861	1	0.004	99.761	99.761	812.833
	1861	2	0.004	84.811	84.811	806.435
	1862	1	0.004	95.063	95.063	812.993
	1862	2	0.004	86.214	86.214	806.786
	1863	1	0.004	94.377	94.377	811.166
	1863	2	0.004	87.547	87.547	807.141
	1864	1	0.004	89.459	89.459	811.337
	1864	2	0.004	88.843	88.843	807.501
	1865	1	0.004	89.384	89.384	809.52
	1865	2	0.004	90.132	90.132	807.866
	1866	1	0.004	85.069	85.069	809.701
	1866	2	0.004	91.478	91.478	808.236
	1867	1	0.004	86.522	86.522	807.896
	1867	2	0.004	92.849	92.849	808.611
	1868	1	0.004	83.516	83.516	808.087
	1868	2	0.004	94.377	94.377	808.99
	1869	1	0.004	87.101	87.101	806.293
	1869	2	0.004	96.044	96.044	809.374
	1870	1	0.004	85.509	85.509	806.495
	1870	2	0.004	97.811	97.811	809.763
	1871	1	0.004	84.314	84.314	806.701
	1871	2	0.004	99.755	99.755	810.157
	1872	1	0.004	90.195	90.195	804.924
